,brand,ram,storage,battery,charging,price
339,Samsung,6.0,128.0,4500.0,25.0,7990000.0
340,Samsung,4.0,64.0,4000.0,15.0,6490000.0
341,Xiaomi,6.0,64.0,4000.0,18.0,6290000.0
342,Xiaomi,6.0,128.0,3300.0,27.0,8490000.0
343,Xiaomi,6.0,64.0,3400.0,18.0,6490000.0
344,Xiaomi,6.0,128.0,5020.0,30.0,6990000.0
345,Xiaomi,6.0,128.0,4500.0,18.0,6290000.0
346,Xiaomi,3.0,64.0,4000.0,18.0,4990000.0
347,Xiaomi,6.0,64.0,4000.0,18.0,7490000.0
348,Xiaomi,4.0,64.0,4030.0,18.0,5490000.0
349,OnePlus,6.0,128.0,4000.0,30.0,14490000.0
350,OnePlus,6.0,128.0,3700.0,20.0,10490000.0
351,OnePlus,8.0,128.0,3800.0,30.0,12490000.0
352,OnePlus,6.0,64.0,3300.0,20.0,8990000.0
353,Huawei,6.0,128.0,3650.0,22.5,12490000.0
354,TCL,4.0,64.0,5000.0,10.0,1890000.0
355,iPhone,8.0,128.0,4500.0,20.0,22690000.0
356,iPhone,8.0,512.0,4500.0,20.0,31990000.0
357,iPhone,8.0,256.0,4500.0,20.0,25990000.0
358,iPhone,8.0,128.0,4500.0,20.0,19290000.0
359,iPhone,8.0,256.0,4500.0,20.0,22990000.0
360,iPhone,8.0,512.0,4500.0,20.0,28990000.0
361,Samsung,12.0,256.0,5000.0,45.0,23990000.0
362,Samsung,12.0,512.0,5000.0,45.0,26090000.0
363,Samsung,8.0,256.0,5000.0,25.0,6990000.0
364,Samsung,8.0,128.0,5000.0,25.0,6090000.0
365,Xiaomi,8.0,256.0,5110.0,45.0,8890000.0
366,Xiaomi,8.0,256.0,5110.0,120.0,9690000.0
367,OPPO,12.0,512.0,5800.0,80.0,18490000.0
368,OPPO,8.0,256.0,5800.0,45.0,8790000.0
369,realme,8.0,128.0,5000.0,45.0,4190000.0
370,realme,6.0,128.0,5000.0,45.0,3690000.0
371,realme,8.0,256.0,5000.0,45.0,4990000.0
372,vivo,8.0,128.0,6500.0,44.0,6490000.0
373,vivo,8.0,256.0,6500.0,44.0,6990000.0
374,HONOR,4.0,128.0,5200.0,10.0,2790000.0
375,HONOR,4.0,64.0,5200.0,10.0,2190000.0
376,Samsung,12.0,256.0,4400.0,25.0,35690000.0
377,Samsung,12.0,512.0,4400.0,25.0,40290000.0
378,iPhone,8.0,256.0,4422.0,20.0,29990000.0
379,iPhone,8.0,512.0,4422.0,20.0,34990000.0
380,iPhone,8.0,1024.0,4422.0,20.0,39990000.0
381,Samsung,4.0,64.0,5000.0,25.0,2890000.0
382,Samsung,6.0,128.0,5000.0,25.0,3490000.0
383,Samsung,4.0,128.0,5000.0,25.0,3190000.0
384,iPhone,6.0,128.0,4383.0,20.0,19790000.0
385,iPhone,6.0,256.0,4383.0,20.0,22790000.0
386,Samsung,4.0,64.0,3000.0,15.0,8990000.0
387,Samsung,6.0,64.0,3500.0,15.0,9490000.0
388,Samsung,4.0,64.0,3000.0,15.0,7990000.0
389,Samsung,4.0,64.0,3500.0,15.0,8490000.0
390,Samsung,6.0,128.0,4500.0,25.0,10990000.0
391,Samsung,4.0,64.0,4000.0,15.0,8490000.0
392,Xiaomi,8.0,128.0,4780.0,30.0,12490000.0
393,Xiaomi,8.0,256.0,4500.0,50.0,16490000.0
394,Xiaomi,6.0,128.0,3800.0,18.0,9490000.0
395,Xiaomi,4.0,64.0,3120.0,18.0,5490000.0
396,Xiaomi,6.0,128.0,4000.0,27.0,8990000.0
397,Xiaomi,6.0,128.0,5020.0,33.0,8990000.0
398,Xiaomi,4.0,64.0,4500.0,33.0,5490000.0
399,Huawei,8.0,128.0,3800.0,22.5,16990000.0
400,Huawei,8.0,256.0,4500.0,40.0,18490000.0
401,Huawei,6.0,128.0,4000.0,22.5,11490000.0
402,Google,8.0,128.0,4080.0,18.0,14490000.0
403,Google,6.0,128.0,3140.0,18.0,8490000.0
404,Google,4.0,64.0,3000.0,18.0,6490000.0
405,OnePlus,8.0,256.0,4000.0,30.0,15490000.0
406,OnePlus,6.0,128.0,3700.0,20.0,13490000.0
407,OnePlus,6.0,64.0,3300.0,20.0,8990000.0
408,OnePlus,6.0,64.0,3300.0,18.0,6490000.0
409,Oppo,6.0,128.0,4000.0,20.0,7990000.0
410,Oppo,6.0,128.0,4000.0,20.0,9490000.0
411,Oppo,4.0,128.0,4020.0,18.0,6490000.0
412,Oppo,4.0,64.0,5000.0,18.0,5490000.0
413,Vivo,8.0,128.0,4100.0,18.0,9990000.0
414,Vivo,6.0,64.0,4000.0,18.0,7490000.0
415,Vivo,6.0,64.0,3400.0,18.0,6490000.0
416,LG,6.0,128.0,4000.0,21.0,11990000.0
417,LG,6.0,128.0,3300.0,18.0,10990000.0
