brand,ram,storage,charging,price
27,0.2492668621700879,0.1111111111111111,0.1966173361522198,0.0590212140306658
2,0.3743890518084066,0.1111111111111111,0.1543340380549683,0.4076874606175173
2,0.3743890518084066,0.238095238095238,0.1543340380549683,0.4706994328922495
27,0.2492668621700879,0.0476190476190476,0.1120507399577167,0.1808443604284814
27,0.3743890518084066,0.0476190476190476,0.1120507399577167,0.1913463558076034
27,0.2492668621700879,0.0476190476190476,0.1120507399577167,0.1598403696702373
27,0.2492668621700879,0.0476190476190476,0.1120507399577167,0.1703423650493593
27,0.3743890518084066,0.1111111111111111,0.1966173361522198,0.2228523419449695
27,0.2492668621700879,0.0476190476190476,0.1120507399577167,0.1703423650493593
35,0.4995112414467253,0.1111111111111111,0.2389006342494714,0.2543583280823356
35,0.4995112414467253,0.238095238095238,0.4080338266384778,0.3383742911153119
35,0.3743890518084066,0.1111111111111111,0.1374207188160676,0.1913463558076034
35,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1073303927746271
35,0.3743890518084066,0.1111111111111111,0.2135306553911205,0.1808443604284814
35,0.3743890518084066,0.1111111111111111,0.2642706131078224,0.1808443604284814
35,0.2492668621700879,0.0476190476190476,0.2642706131078224,0.1073303927746271
3,0.4995112414467253,0.1111111111111111,0.1754756871035941,0.348876286494434
3,0.4995112414467253,0.238095238095238,0.3234672304439746,0.3803822726318001
3,0.3743890518084066,0.1111111111111111,0.1754756871035941,0.2333543373240915
7,0.4995112414467253,0.1111111111111111,0.1374207188160676,0.2963663095988238
7,0.3743890518084066,0.1111111111111111,0.1374207188160676,0.1703423650493593
7,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1283343835328712
6,0.4995112414467253,0.238095238095238,0.2389006342494714,0.3173703003570678
6,0.3743890518084066,0.1111111111111111,0.1543340380549683,0.2753623188405797
6,0.3743890518084066,0.0476190476190476,0.1543340380549683,0.1808443604284814
6,0.3743890518084066,0.0476190476190476,0.1374207188160676,0.1283343835328712
16,0.3743890518084066,0.1111111111111111,0.1543340380549683,0.1598403696702373
16,0.3743890518084066,0.1111111111111111,0.1543340380549683,0.1913463558076034
16,0.2492668621700879,0.1111111111111111,0.1374207188160676,0.1283343835328712
16,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1073303927746271
18,0.4995112414467253,0.1111111111111111,0.1374207188160676,0.2018483511867254
18,0.3743890518084066,0.0476190476190476,0.1374207188160676,0.1493383742911153
18,0.3743890518084066,0.0476190476190476,0.1374207188160676,0.1283343835328712
4,0.3743890518084066,0.1111111111111111,0.1627906976744186,0.2438563327032135
4,0.3743890518084066,0.1111111111111111,0.1374207188160676,0.2228523419449695
4,0.2492668621700879,0.1111111111111111,0.1374207188160676,0.1808443604284814
5,0.2492668621700879,0.1111111111111111,0.1374207188160676,0.1598403696702373
5,0.3743890518084066,0.1111111111111111,0.1374207188160676,0.3068683049779458
5,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1493383742911153
11,0.2492668621700879,0.0476190476190476,0.1120507399577167,0.1388363789119932
11,0.2492668621700879,0.0476190476190476,0.1120507399577167,0.1283343835328712
11,0.2492668621700879,0.0476190476190476,0.1120507399577167,0.1178323881537492
14,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1388363789119932
14,0.1867057673509286,0.0158730158730158,0.0697674418604651,0.0968283973955051
13,0.7497556207233627,0.1111111111111111,0.7463002114164905,0.3068683049779458
13,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1073303927746271
15,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1598403696702373
15,0.1867057673509286,0.0158730158730158,0.1120507399577167,0.0863264020163831
3,0.3743890518084066,0.1111111111111111,0.1754756871035941,0.2228523419449695
3,0.3743890518084066,0.1111111111111111,0.1754756871035941,0.2333543373240915
3,0.3743890518084066,0.1111111111111111,0.1754756871035941,0.2228523419449695
17,0.4995112414467253,0.1111111111111111,0.2389006342494714,0.1598403696702373
17,0.3743890518084066,0.1111111111111111,0.2389006342494714,0.1388363789119932
27,0.2492668621700879,0.0158730158730158,0.1120507399577167,0.1283343835328712
27,0.2492668621700879,0.0158730158730158,0.1120507399577167,0.1493383742911153
27,0.1867057673509286,0.0158730158730158,0.1120507399577167,0.1073303927746271
27,0.1867057673509286,0.0158730158730158,0.1120507399577167,0.1283343835328712
27,0.4995112414467253,0.238095238095238,0.1966173361522198,0.4118882587691662
27,0.7497556207233627,0.238095238095238,0.1966173361522198,0.4749002310438983
27,0.2492668621700879,0.0476190476190476,0.1120507399577167,0.1283343835328712
27,0.2492668621700879,0.0476190476190476,0.1120507399577167,0.1703423650493593
27,0.3743890518084066,0.1111111111111111,0.1966173361522198,0.2228523419449695
27,0.4995112414467253,0.1111111111111111,0.1966173361522198,0.2753623188405797
35,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1073303927746271
35,0.3743890518084066,0.1111111111111111,0.2642706131078224,0.1703423650493593
35,0.2492668621700879,0.1111111111111111,0.2642706131078224,0.1493383742911153
35,0.3743890518084066,0.1111111111111111,0.2135306553911205,0.1808443604284814
35,0.3743890518084066,0.1111111111111111,0.2135306553911205,0.2018483511867254
35,0.4995112414467253,0.1111111111111111,0.2642706131078224,0.2228523419449695
35,0.4995112414467253,0.238095238095238,0.2642706131078224,0.2858643142197017
3,0.4995112414467253,0.1111111111111111,0.3234672304439746,0.3278722957361898
3,0.4995112414467253,0.1111111111111111,0.1374207188160676,0.2228523419449695
3,0.3743890518084066,0.1111111111111111,0.1754756871035941,0.2963663095988238
3,0.4995112414467253,0.238095238095238,0.3234672304439746,0.3803822726318001
7,0.3743890518084066,0.0476190476190476,0.1374207188160676,0.2648603234614577
7,0.3743890518084066,0.0476190476190476,0.1374207188160676,0.3278722957361898
7,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1913463558076034
7,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.2438563327032135
6,0.4995112414467253,0.1111111111111111,0.2389006342494714,0.2858643142197017
6,0.7497556207233627,0.238095238095238,0.2389006342494714,0.369880277252678
6,0.4995112414467253,0.1111111111111111,0.2389006342494714,0.2333543373240915
6,0.7497556207233627,0.238095238095238,0.2389006342494714,0.3278722957361898
6,0.3743890518084066,0.1111111111111111,0.1543340380549683,0.1913463558076034
16,0.4995112414467253,0.1111111111111111,0.2389006342494714,0.1913463558076034
16,0.4995112414467253,0.1111111111111111,0.1543340380549683,0.1598403696702373
16,0.4995112414467253,0.1111111111111111,0.1543340380549683,0.1388363789119932
16,0.2492668621700879,0.0476190476190476,0.1543340380549683,0.1283343835328712
16,0.1867057673509286,0.0158730158730158,0.0697674418604651,0.0863264020163831
18,0.4995112414467253,0.1111111111111111,0.2642706131078224,0.2228523419449695
18,0.4995112414467253,0.1111111111111111,0.1374207188160676,0.1913463558076034
18,0.4995112414467253,0.1111111111111111,0.1374207188160676,0.1598403696702373
18,0.2492668621700879,0.1111111111111111,0.1374207188160676,0.1283343835328712
18,0.1867057673509286,0.0158730158730158,0.0697674418604651,0.0863264020163831
4,0.3743890518084066,0.1111111111111111,0.1374207188160676,0.2438563327032135
4,0.3743890518084066,0.1111111111111111,0.1627906976744186,0.2228523419449695
4,0.2492668621700879,0.1111111111111111,0.1374207188160676,0.2018483511867254
5,0.3743890518084066,0.0476190476190476,0.1374207188160676,0.2648603234614577
5,0.2492668621700879,0.1111111111111111,0.1374207188160676,0.1703423650493593
5,0.2492668621700879,0.0158730158730158,0.1374207188160676,0.1388363789119932
11,0.1867057673509286,0.0158730158730158,0.1120507399577167,0.1073303927746271
11,0.2492668621700879,0.0476190476190476,0.1120507399577167,0.1388363789119932
11,0.2492668621700879,0.0476190476190476,0.1120507399577167,0.1283343835328712
14,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1598403696702373
14,0.1867057673509286,0.0158730158730158,0.1374207188160676,0.0968283973955051
1,0.3743890518084066,0.1111111111111111,0.1374207188160676,0.2858643142197017
1,0.3743890518084066,0.0476190476190476,0.1374207188160676,0.2018483511867254
1,0.7497556207233627,0.492063492063492,0.2389006342494714,0.4749002310438983
17,0.4995112414467253,0.1111111111111111,0.4080338266384778,0.2543583280823356
17,0.4995112414467253,0.1111111111111111,0.2389006342494714,0.1598403696702373
17,0.2492668621700879,0.1111111111111111,0.1543340380549683,0.1283343835328712
17,0.1867057673509286,0.0158730158730158,0.0697674418604651,0.0863264020163831
10,0.4995112414467253,0.1111111111111111,0.2642706131078224,0.1493383742911153
10,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1073303927746271
33,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1178323881537492
33,0.1867057673509286,0.0158730158730158,0.1374207188160676,0.0863264020163831
21,0.1867057673509286,0.0158730158730158,0.0697674418604651,0.075824406637261
9,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1178323881537492
24,0.1867057673509286,0.0158730158730158,0.0697674418604651,0.065322411258139
21,0.2492668621700879,0.0476190476190476,0.2389006342494714,0.1178323881537492
22,0.1867057673509286,0.0158730158730158,0.0697674418604651,0.065322411258139
29,0.3743890518084066,0.0476190476190476,0.1881606765327695,0.1703423650493593
30,0.4995112414467253,0.1111111111111111,0.1374207188160676,0.2123503465658475
25,0.1867057673509286,0.0158730158730158,0.0697674418604651,0.065322411258139
12,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1073303927746271
8,0.3743890518084066,0.0476190476190476,0.1881606765327695,0.1598403696702373
29,0.2492668621700879,0.0476190476190476,0.0697674418604651,0.1073303927746271
19,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.0968283973955051
20,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1283343835328712
23,0.1867057673509286,0.0158730158730158,0.0697674418604651,0.065322411258139
29,0.1241446725317693,0.0158730158730158,0.0697674418604651,0.065322411258139
8,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1178323881537492
30,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1073303927746271
22,0.1241446725317693,0.0158730158730158,0.0697674418604651,0.075824406637261
29,0.2492668621700879,0.0476190476190476,0.1881606765327695,0.1703423650493593
30,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1283343835328712
25,0.1241446725317693,0.0158730158730158,0.0274841437632135,0.065322411258139
20,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1178323881537492
19,0.1241446725317693,0.0158730158730158,0.0697674418604651,0.0863264020163831
30,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1808443604284814
29,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1283343835328712
19,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1913463558076034
12,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1178323881537492
20,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1283343835328712
30,0.3743890518084066,0.0476190476190476,0.1374207188160676,0.1598403696702373
8,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1493383742911153
23,0.1867057673509286,0.0158730158730158,0.0697674418604651,0.0863264020163831
29,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1178323881537492
19,0.2492668621700879,0.0476190476190476,0.1374207188160676,0.1388363789119932
30,0.4995112414467253,0.1111111111111111,0.1374207188160676,0.2018483511867254
25,0.1867057673509286,0.0158730158730158,0.0697674418604651,0.075824406637261
20,0.1867057673509286,0.0158730158730158,0.0697674418604651,0.0863264020163831
29,0.0615835777126099,0.0,0.0274841437632135,0.0443184204998949
30,0.1241446725317693,0.0,0.0274841437632135,0.0443184204998949
